X,Y,ANNO,DESCRIZIO,NOTE,ID,LINK,X_COORD,Y_COORD,anno_n,icon_url
12.3383343110825,45.4340973215873,"2016",Carnevale di Venezia 2016,,,https://www.youtube.com/watch?v=P616Gn1Dorc,,,"2016",./0.png
12.3386590666736,45.4343289419191,"2016",Fotografie di sabato 06.02.2016,,,https://www.youtube.com/watch?v=gFO3A19HTCw,,,"2016",./0.png
12.3386939178459,45.433970253003,"2016",Venice Carnival 2016 - The best masks - Fotografie Giovedì grasso - Venezia - by Giovanni Rosin,,,https://www.youtube.com/watch?v=zk59_QanS7k,,,"2016",./0.png
12.3388681737077,45.4344512217102,"2016",Venice Carnival 2016 - The best masks - Giovedì grasso - Carnevale di Venezia - by Giovanni Rosin,,,https://www.youtube.com/watch?v=WSolKVGvkkU,,,"2016",./0.png
12.3382640867202,45.4342881819298,"2016",Venezia - Taglio della testa del Toro - 04.02.2016 - by Giovanni Rosin - John,,,https://www.youtube.com/watch?v=GNBYB8NiilM,,,"2016",./0.png
12.466364879297,41.9025852285207,"2016",Roma 17 gennaio 2016 - by Giovanni Rosin - John,,,https://www.youtube.com/watch?v=WnwbUxym93w,,,"2016",./0.png
12.479849249621,41.8854235303172,"2016","Roma, mattina 18 gennaio 2016 - Giovanni Rosin - John",,,https://www.youtube.com/watch?v=FyL0OdkXLKI,,,"2016",./0.png
12.504769972777,41.8866170874271,"2016","Roma, pomeriggio 18 gennaio 2016 - by Giovanni Rosin - John",,,https://www.youtube.com/watch?v=CdzsqpbnSAg,,,"2016",./0.png
12.4861022683191,41.9128289140859,"2016",Galleria Borghese a Roma - 19.01.2016 - by Giovanni Rosin - John,,,https://www.youtube.com/watch?v=Ls0aTNllclU,,,"2016",./0.png
12.502317761425,41.9187690524754,"2016",Roma tour 19.01.2016 e quartiere Coppedè - by Giovanni Rosin - John,,,https://www.youtube.com/watch?v=lrpKbiYhSDE,,,"2016",./0.png
12.4730759771584,41.899217811892,"2016",Roma 19.012016 - pomeriggio e serata - by Giovanni Rosin - John,,,https://www.youtube.com/watch?v=bdJcOpq5eDE,,,"2016",./0.png
12.455315842469,41.9022502775165,"2016",Roma 20 gennaio 2016 - by Giovanni Rosin - John,,,https://www.youtube.com/watch?v=Y34zk4dK3Yk,,,"2016",./0.png
12.4547482245277,41.9007152858262,"2016",Udienza Generale di Papa Francesco - 20.01.2016 - by Giovanni Rosin - John,,,https://www.youtube.com/watch?v=wU5x_KIWbEU,,,"2016",./0.png
11.2553715151767,43.772741749414,"2016",Firenze - Cavalcata dei Magi - 06.01.2016 - by Giovanni Rosin - John,,,https://www.youtube.com/watch?v=NY1BNenIREs,,,"2016",./0.png
11.2531830326697,43.7681282466106,"2016",Firenze 06.01.2016 - by Giovanni Rosin - John,,,https://www.youtube.com/watch?v=sPLrVUYgSe8,,,"2016",./0.png
10.2320313935931,43.9573243889061,"2016",Pietrasanta - 05.01.2016 - by Giovanni Rosin - John LL,,,https://www.youtube.com/watch?v=YvoTkTJ96us,,,"2016",./0.png
10.1674429174788,43.958012564441,"2016",Forte dei Marmi - 05.01.2016 - by Giovanni Rosin - John,,,https://www.youtube.com/watch?v=9KOHYwCpx4g,,,"2016",./0.png
10.7709592363345,43.883213312415,"2016",Montecatini Terme - 05.01.2016 - by Giovanni Rosin - John,,,https://www.youtube.com/watch?v=oOtnu39Glec,,,"2016",./0.png
12.1356717876015,45.9685178856852,"2015",Cison di Valmarino e Castelbrando - 20.12.2015 - by Giovanni Rosin - John,,,https://youtu.be/f6jsC1DSYBM,,,"2015",./0.png
12.1181630948015,45.9539553077887,"2015",Follina - 20 dicembre 2015 - by Giovanni Rosin - John,,,https://youtu.be/g9bqEOEJBTc,,,"2015",./0.png
12.4060583366743,46.0455605270069,"2015",Pian del Cansiglio,,,https://youtu.be/3EZRncxfLM8,,,"2015",./0.png
12.3380381212186,46.0012878836094,"2015",Grotte Caglieron,,,https://youtu.be/3EZRncxfLM8,,,"2015",./0.png
12.2900924855391,45.9992179683389,"2015",Serravalle,,,https://youtu.be/3EZRncxfLM8,,,"2015",./0.png
12.6458762672174,45.5062865349679,"2015",Fotografie Sand Nativity 2015 - Jesolo - by Giovanni Rosin - John,,,https://youtu.be/XBGgHDlhRWc,,,"2015",./0.png
12.6457805315165,45.5062949217857,"2015",Sand Nativity Jesolo 2015 x smartphone - by Giovanni Rosin - John,,,https://youtu.be/Cn012pwxLDc,,,"2015",./0.png
12.334699338577,45.4307797568296,"2015",Festa della Madonna della Salute 2015,,,https://youtu.be/CFpBg77mUh4,,,"2015",./0.png
12.2457010377096,45.6658328857503,"2015",Treviso Natalizia - 06 dicembre 2015 - by Giovanni Rosin - John,,,https://youtu.be/eFAf7XNxq_s,,,"2015",./0.png
13.3230687306531,45.86070204788,"2015","Strassoldo - Frutti, Acque e Castelli - Autunno 2015 - by Giovanni Rosin -  John",,,https://youtu.be/KeNM788FLZE,,,"2015",./0.png
12.6305106872315,45.5023697545243,"2015",da Jesolo ... Viva l'Italia,,,https://youtu.be/zIjGHV_zhfw,,,"2015",./0.png
12.6509861602497,45.504860757785,"2015",... Jesolo ... bassa marea 28.11.2015 - by Giovanni Rosin - John,,,https://youtu.be/yS6gKg7Q7eI,,,"2015",./0.png
12.3459363164637,45.4316447504507,"2015",Venezia in un minuto - 22.11.2015  - by Giovanni Rosin - John,,,https://youtu.be/VGY1VcoULPM,,,"2015",./0.png
24.9336252682372,54.6522646970028,"2015",13 ottobre - Vilnius - Trakai - by Giovanni Rosin - John,,,https://youtu.be/G-PV_8TN3Jo,,,"2015",./0.png
25.2802483377859,54.6432010413175,"2015","Vilnius - Venezia, 14 ottobre 2015 - by Giovanni Rosin - John",,,https://youtu.be/Dt8mkqnomaE,,,"2015",./0.png
23.8866596474389,54.8966812926786,"2015",Kaunas,,,https://youtu.be/t9et4jixjuY,,,"2015",./0.png
23.4138090542359,56.0151479866385,"2015",Collina delle Croci,,,https://youtu.be/t9et4jixjuY,,,"2015",./0.png
25.2872460190076,54.6786253964429,"2015",Escursione serale di primo contatto della bellissima Vilnius,,,https://youtu.be/t9et4jixjuY,,,"2015",./0.png
24.0254375192656,56.4138719299439,"2015",Palazzo di Rundale 11 ottobre 2015,,,https://youtu.be/J3LheR0yNJE,,,"2015",./0.png
24.117816486316,56.9549415184156,"2015",Riga. Vista della Città al tramonto dal Bar dell'Hotel Radisson,,,https://youtu.be/J3LheR0yNJE,,,"2015",./0.png
24.1154350607692,56.9536233308301,"2015","Lettonia, Riga - 10 ottobre 2015 - by Giovanni Rosin - John",,,https://youtu.be/pkWoM0Ij9Og,,,"2015",./0.png
24.4923082853324,58.3766026504538,"2015",Parnu,,,https://youtu.be/VaVvss-r2OM,,,"2015",./0.png
24.847419929172,57.186724861904,"2015",Sigulda e Parco Gauja,,,https://youtu.be/VaVvss-r2OM,,,"2015",./0.png
24.7579397648845,59.4304182999095,"2015","Estonia, Tallinn - 8 ottobre 2015 - by Giovanni Rosin - John",,,https://youtu.be/wCVentQACPg,,,"2015",./0.png
24.7454950896919,59.4374101035267,"2015","Estonia, Tallinn - 7 ottobre 2015 - by Giovanni Rosin - John",,,https://youtu.be/TVA2Oa7qYUY,,,"2015",./0.png
24.8017954077455,59.4162894496524,"2015",Francoforte - Tallinn - 7 ottobre 2015 - by Giovanni Rosin - John,,,https://youtu.be/OlkDuBkfy1c,,,"2015",./0.png
8.57293824593898,50.047708650936,"2015",Francoforte - Tallinn - 7 ottobre 2015 - by Giovanni Rosin - John,,,https://youtu.be/OlkDuBkfy1c,,,"2015",./0.png
12.3397210489175,45.433560067882,"2015",VENEZIA,,,https://www.youtube.com/playlist?list=PLaALU19-ihKQfg_80gAIoY_4pOUI4BuDI,,,"2015",./0.png
12.3542662891444,45.4527866455218,"2015",LE ISOLE DELLA LAGUNA DI VENEZIA,,,https://www.youtube.com/playlist?list=PLaALU19-ihKR6WPUJeRH0I83Diuwb-Q5Z,,,"2015",./0.png
12.4176448345133,45.4855918971349,"2015",LE ISOLE DELLA LAGUNA DI VENEZIA,,,https://www.youtube.com/playlist?list=PLaALU19-ihKR6WPUJeRH0I83Diuwb-Q5Z,,,"2015",./0.png
12.4184204740431,45.49841159666,"2015",LE ISOLE DELLA LAGUNA DI VENEZIA,,,https://www.youtube.com/playlist?list=PLaALU19-ihKR6WPUJeRH0I83Diuwb-Q5Z,,,"2015",./0.png
12.6414808086679,45.5263195205901,"2015","MUSEO STORICO MILITARE VIDOTTO ""CASA DEL BERSAGLIERE"" - JESOLO",,,https://www.youtube.com/playlist?list=PLaALU19-ihKQePWlcWRSECyKNmC4pj36k,,,"2015",./0.png
11.930459268312,46.6981716467193,"2009",San Vigilio di Marebbe,,,https://www.youtube.com/playlist?list=PLaALU19-ihKRsYvpWxcj4ArYHCV2Li5Qu,,,"2009",./0.png
14.5104031332064,35.8971803261614,"2010",MALTA,,,https://www.youtube.com/playlist?list=PLaALU19-ihKR08bmfwuMW_RVwsQSbc4es,,,"2010",./0.png
10.9933402144411,45.4392412012448,"2015",VERONA,,,https://www.youtube.com/playlist?list=PLaALU19-ihKQVhTeZhcBFDoPaNRKClaLH,,,"2015",./0.png
15.0161702675894,37.4485381913119,"2014",Volo Venezia Catania - by Giovanni Rosin - John,,,https://youtu.be/cIbvZq2N9W8,,,"2014",./0.png
15.0871893156405,37.5024977509683,"2014",Catania - by Giovanni Rosin - John,,,https://youtu.be/4S0LkaNtWR0,,,"2014",./0.png
15.15336170386,37.5604758417317,"2014",Riviera dei Ciclopi - by Giovanni Rosin - John,,,https://youtu.be/KPZdDTPfHSk,,,"2014",./0.png
14.9987109180472,37.7001192468828,"2014",Etna - 19 ottobre 2014 - by Giovanni Rosin - John,,,https://youtu.be/QXOript9QOU,,,"2014",./0.png
15.2923982831332,37.8525236431402,"2014",Taormina - by Giovanni Rosin - John,,,https://youtu.be/3HjYDEwNp90,,,"2014",./0.png
15.285510591779,37.074042545683,"2014",Santuario Madonna Lacrime - Siracusa - by Giovanni Rosin - John,,,https://youtu.be/Xn-uFJMqOAs,,,"2014",./0.png
15.2751158650209,37.0758726409093,"2014",Siracusa - by Giovanni Rosin - John,,,https://youtu.be/KKQhkW6vzI8,,,"2014",./0.png
15.2931755179527,37.0593951512406,"2014",Isola di Ortigia - by Giovanni Rosin - John,,,https://youtu.be/tKHr04Q8hKo,,,"2014",./0.png
15.0711659548719,36.8876223520866,"2014",Noto - by Giovanni Rosin - John,,,https://youtu.be/3J5Pp8HuSvA,,,"2014",./0.png
14.3342904099507,37.3646142282883,"2014",Piazza Armerina - by Giovanni Rosin - John,,,https://youtu.be/xVP63v6RCz8,,,"2014",./0.png
13.5861481185928,37.2908763502074,"2014",Valle dei Templi - by Giovanni Rosin - John,,,NUhttps://youtu.be/Qfo8jCsbO9ILL,,,"2014",./0.png
11.294031173146,44.5274304184958,"2014",Volo Bologna - Siviglia - 06 aprile 2014 - by Giovanni Rosin - John,,,https://youtu.be/ImogGdaBpAA,,,"2014",./0.png
-5.8820355428771,37.4121240288601,"2014",Volo Bologna - Siviglia - 06 aprile 2014 - by Giovanni Rosin - John,,,https://youtu.be/ImogGdaBpAA,,,"2014",./0.png
-5.97591211030538,37.3747080093392,"2014",Siviglia di notte - 06.04.2014 - by Giovanni Rosin - John,,,https://youtu.be/KzpPqvOx3hI,,,"2014",./0.png
-5.95194823202062,37.3797780968646,"2014","Siviglia, Autobus Tour - by Giovanni Rosin - John",,,https://youtu.be/b8bQDHCy_2Q,,,"2014",./0.png
-5.99447706014574,37.3859648343162,"2014","Siviglia, piazze e cattedrale - by Giovanni Rosin - John",,,https://youtu.be/IYIaU1f1VeY,,,"2014",./0.png
-5.99022715387413,37.3837694566435,"2014","Siviglia, Real Alcazar e Barrio de Santa CruzNULL",,,https://youtu.be/3Qpc04FrlIg,,,"2014",./0.png
-4.77957715842065,37.8788945821146,"2014",Cordova - by Giovanni Rosin - John,,,https://youtu.be/dAQ_GYVUkOM,,,"2014",./0.png
-4.77892831936762,37.8787409421955,"2014",Mezquita Catedral Cordoba - by Giovanni Rosin - Jesolo,,,https://youtu.be/Klva-9z8SOU,,,"2014",./0.png
-3.5982912867459,37.176609246084,"2014",Granada di  notte - by Giovanni Rosin - John,,,https://youtu.be/Tlc67cjA8ng,,,"2014",./0.png
-3.58670411924273,37.1757433059937,"2014",Alhambra -  Granada - by Giovanni Rosin,,,https://youtu.be/N7Q0p3MgPbE,,,"2014",./0.png
-3.58306521473481,37.1816345312828,"2014","Granada, Albaycin e Flamenco - by Giovanni Rosin - John",,,https://youtu.be/GgBerPhQ_7Y,,,"2014",./0.png
-5.98192736956245,37.3964338931391,"2014",Flamenco e Carmèn a Siviglia - by Giovanni Rosin - John,,,https://youtu.be/jSAvS4SV_e0,,,"2014",./0.png
-3.59953768714073,37.1919675567704,"2014",Cartuija - Monastero barocco a Granada - by Giovanni Rosin - John,,,NULLhttps://youtu.be/llju3H2KH8M,,,"2014",./0.png
-3.59633250079736,37.1825294742505,"2014","Granada, Albaycin e Flamenco - by Giovanni Rosin - John",,,https://youtu.be/GgBerPhQ_7Y,,,"2014",./0.png
-4.48897297114389,36.675853424991,"2014",Volo dal Picasso al Caravaggio - by Giovanni Rosin - JohnLL,,,https://youtu.be/kzhEZ5IapyELL,,,"2014",./0.png
-4.88230653054445,36.5099388871598,"2014",Marbella - by Giovanni Rosin - John,,,https://youtu.be/spetsA-VhV4,,,"2014",./0.png
-4.95305088299988,36.4887395718325,"2014",Puerto Banus - by Giovanni Rosin - JohnNULL,,,https://youtu.be/lF_9YFXcTq4,,,"2014",./0.png
-5.16649403158789,36.7421894960927,"2014",Ronda - by Giovanni Rosin - John,,,https://youtu.be/SJ9GFfcfHWY,,,"2014",./0.png
-4.50133399382477,36.6238969627614,"2014",Torremolinos - by Giovanni Rosin - John,,,https://youtu.be/VHRWoGjkvY8,,,"2014",./0.png
-4.63841373136916,36.5954109823324,"2014",Mijas - by Giovanni Rosin - John,,,https://youtu.be/i7GUdXPjTuE,,,"2014",./0.png
-5.35353937358896,36.1452404820586,"2014",Gibilterra - by Giovanni Rosin - John,,,https://youtu.be/ZG2hYpWMrJs,,,"2014",./0.png
-3.87542130600182,36.7442109623148,"2014",IL BALCONE D'EUROPA - NERJA - by Giovanni Rosin - John,,,https://youtu.be/GWNz6PItpdY,,,"2014",./0.png
12.6600759699996,45.954625649582,"2013",Pordenone - 17.11.2013 - by Giovanni Rosin - John,,,https://youtu.be/OBD4hu4XtRI,,,"2013",./0.png
15.7042538885818,41.707081393146,"2013",di notte a San Giovanni Rotondo - ottobre 2013 - Giovanni Rosin - John,,,https://youtu.be/pxZOl-mWPu4,,,"2013",./0.png
15.705660381412,41.7082424686648,"2013",San Giovanni Rotondo - Chiesa Antica - ottobre 2013 - by Giovanni Rosin - John,,,https://youtu.be/Fx3bPZ8ErnE,,,"2013",./0.png
15.9547291341586,41.7079038002171,"2013",Monte Sant'Angelo - ottobre 2013 - by giovanni Rosin - John,,,https://youtu.be/GTe2dI0e_RQ,,,"2013",./0.png
15.7033848389413,41.7069582179051,"2013",San Giovanni Rotondo - Chiesa Superiore - ottobre 2013 - by Giovanni Rosin - John,,,https://youtu.be/W36p_Vvyt1o,,,"2013",./0.png
15.7030888401274,41.7073590642817,"2013",San Giovanni Rotondo - Chiesa inferiore - ottobre 2013 -  by Giovanni Rosin -John,,,https://youtu.be/SrTQXsjtZAM,,,"2013",./0.png
15.6536088522698,40.9982644881489,"2013",Melfi - ottobre 2013 - by Giovanni Rosin - John,,,https://youtu.be/n9tjzIgXZDs,,,"2013",./0.png
15.8274771788519,40.9696528158654,"2013",SS. Trinità di Venosa - ottobre 2013 - by Giovanni Rosin - John,,,https://youtu.be/nP1z3Vc0OTk,,,"2013",./0.png
15.8285235002408,40.969465702699,"2013",Venosa - ottobre 2013 - by Giovanni Rosin - John,,,https://youtu.be/gVYcV6P_g84,,,"2013",./0.png
17.2383314326855,40.7839426070518,"2013",Alberobello - ottobre 2013 - by Giovanni Rosin - John,,,https://youtu.be/_aBBvPz0WD4,,,"2013",./0.png
16.666268980659,40.5494354797404,"2013",Montescaglioso - ottobre 2013 - by Giovanni Rosin - John,,,https://youtu.be/rKea3CtXS-M,,,"2013",./0.png
16.8059941882218,40.3733853055906,"2013",Metaponto - ottobre 2013 - by Giovanni Rosin - John,,,https://youtu.be/29jS6TWT0Rg,,,"2013",./0.png
16.6124384986882,40.6645756129023,"2013",Matera - ottobre 2013 - by Giovanni Rosin - John,,,https://youtu.be/ZlC-XMWW490,,,"2013",./0.png
12.0060498867238,45.4923185431464,"2013",Percorso Danza,,,https://www.youtube.com/playlist?list=PLaALU19-ihKQwANzQO2v4QGpYUHMFrO48,,,"2013",./0.png
11.7317372110315,45.7674616906663,"2014",Bassano del Grappa e i mercatini 2014 - by Giovanni Rosin - John,,,https://youtu.be/oEdL8Xn7qP0,,,"2014",./0.png
11.0440909694101,45.8885040221757,"2014",Rovereto - 09.12.2014 - by Giovanni Rosin - John,,,https://youtu.be/hHq5nRfse30,,,"2014",./0.png
11.1214814118318,46.0673816509791,"2014",Trento e i suoi Mercatini Natalizi - by Giovanni Rosin - John,,,https://youtu.be/DotM_D-F7E4,,,"2014",./0.png
11.2977799789594,46.0130021725706,"2014",Levico Terme - 9 dicembre 2014 - by Giovanni Rosin - John,,,https://youtu.be/l4JiyrRDcaM,,,"2014",./0.png
11.2405421629373,46.06041345311,"2014",Mercatino di Natale a Pergine Valsugana - by Giovanni Rosin - John,,,https://youtu.be/b95BsV71CUs,,,"2014",./0.png
11.3053643776733,46.0099063757077,"2014",Levico Terme - Mercatino Natalizio 2014 - by Giovanni Rosin - John,,,https://youtu.be/q02pq3MOBbc,,,"2014",./0.png
12.8157020220916,45.8489075478916,"2014",Presepio vivente - Sesto al Reghena 2014 - by Giovanni Rosin - John,,,https://youtu.be/d4sfu9JJHA4,,,"2014",./0.png
12.2370441867314,45.9303073070344,"2014",La Pieve di San Pietro di Feletto - by Giovanni Rosin - John,,,https://youtu.be/dfgSAmhnzLM,,,"2014",./0.png
12.1914121270257,45.9373815857979,"2014",Molinetto della Croda - by Giovanni Rosin - John,,,https://youtu.be/OrbKUKItCjA,,,"2014",./0.png
13.5775718740036,37.2636420370714,"2014",San Leone - Agrigento - by Giovanni Rosin - John,,,https://youtu.be/mrOsfVwiWMo,,,"2014",./0.png
12.4711847753785,37.8664190662635,"2014",Isola di Mothia - by Giovanni Rosin - John,,,https://youtu.be/aKP473c2hvY,,,"2014",./0.png
12.5898905947337,38.0367882486553,"2014",Erice - by Giovanni Rosin - John,,,https://youtu.be/XwlJm5CRcb8,,,"2014",./0.png
12.5324457970683,38.0210724156636,"2014",Trapani - by Giovanni Rosin - John,,,https://youtu.be/vqwq2jJtXP4,,,"2014",./0.png
12.7908600503744,38.0225785014932,"2014",Segesta - by Giovanni Rosin - John,,,https://youtu.be/QQ3ubeknXW0,,,"2014",./0.png
13.2919996155424,38.0822611753104,"2014",Monreale - by Giovanni Rosin - John,,,https://youtu.be/PHubsPKpR7k,,,"2014",./0.png
13.3535167780113,38.1107065510753,"2014",Palermo - Cappella Palatina - by Giovanni Rosin - John,,,https://youtu.be/xI27HWWc_YI,,,"2014",./0.png
13.3564435234994,38.1247246212208,"2014",Palermo di sera - by Giovanni Rosin - John,,,https://youtu.be/nM1rtZPGCh4,,,"2014",./0.png
13.3635484504737,38.116574538581,"2014",Palermo - by Giovanni Rosin - John,,,https://youtu.be/SE2Gwji4GMQ,,,"2014",./0.png
13.1047787344238,38.1863388387858,"2014",Volo Palermo Venezia - by Giovanni Rosin - John,,,https://youtu.be/ICOzcZYG8Bk,,,"2014",./0.png
12.8926199641001,45.6000733925728,"2014",Caorle 21 settembre 2014 - by Giovanni Rosin - John,,,https://youtu.be/Uvzgfw-IZmQ,,,"2014",./0.png
16.3335794947263,46.3073622107192,"2008",Varazdin 2008 - by Giovanni Rosin - John,,,https://youtu.be/Mia-lPewCaw,,,"2008",./0.png
16.1190591427289,46.0045120661032,"2008",Marija Bistrica 2008 - by Giovanni Rosin - John,,,https://youtu.be/__2wCXciOLM,,,"2008",./0.png
15.6253373634134,44.8755738600988,"2008",Pletvice 2008 - by Giovanni Rosin - John,,,https://youtu.be/UIskg7AIeEY,,,"2008",./0.png
15.9452911986492,46.2580403140784,"2008",Castello di Trakoscan 2008 - by Giovanni Rosin - John,,,https://youtu.be/fP27NbxJm-0,,,"2008",./0.png
15.9544448474075,45.7990696880553,"2008",Zagabria 2008 - by Giovanni Rosin - John,,,https://youtu.be/S59_fJWyg-A,,,"2008",./0.png
14.5188257250181,46.0528849688273,"2008",Lubiana 2008 - by Giovanni Rosin - John,,,https://youtu.be/IFQl3a3D2Kc,,,"2008",./0.png
14.1085363767085,46.3692663818096,"2008",Bled 2008 - by Giovanni Rosin - John,,,https://youtu.be/6Fx0AsvnEy0,,,"2008",./0.png
14.3079415883642,46.6239955500199,"2013",Mercatino di Natale a Klagenfurt - 15.12.2013 - by John - Giovanni Rosin,,,https://youtu.be/MDTL_oRH_0E,,,"2013",./0.png
13.8440804626607,46.6121421817179,"2013",Villach - Mercatini di Natale 2013 - by Giovanni Rosin - John,,,https://youtu.be/x4bg-MM0Exc,,,"2013",./0.png
12.8401249013978,45.7733487902094,"2013",Fiera di Sant'Andrea - Portogruaro 2013 - by Giovanni Rosin - John,,,https://youtu.be/BsWgAlF597Q,,,"2013",./0.png
11.1645350762427,46.6713566071285,"2013",Mercatini di Natale Merano 2013 - by Giovanni Rosin - John,,,https://youtu.be/EWYspOF3NBQ,,,"2013",./0.png
11.3092529966023,44.4922680553647,"2013",Mirko & John- Vasco 26.06.2013 - by Giovanni Rosin - John,,,https://youtu.be/MgoTWwgFqOA,,,"2013",./0.png
11.3092144218725,44.4924469161867,"2013",Vasco Rossi - Bologna - 26.06.2013 - Albachiara  - by Giovanni Rosin - John,,,https://youtu.be/qy4yTq539Y0,,,"2013",./0.png
11.9578234854425,46.7390827383313,"2006","amarcord .....  Enzo, Mirko e John a San Vigilio di Marebbe nel gennaio 2006",,,https://youtu.be/_8UZ0Lwx3uU,,,"2006",./0.png
13.1972929878591,45.867888786999,"2014",Presepe di Corgnolo 2014 - fotografie - by Giovanni Rosin - John,,,https://youtu.be/VdXWujGJIQY,,,"2014",./0.png
13.1791610319292,46.158861959982,"2014",PRESEPIO DI ARA 2013-2014 -  by Giovanni Rosin - John,,,https://youtu.be/1cHToOaRsa8,,,"2014",./0.png
13.3761020604312,45.8501071420868,"2014",Presepio di Perteole  2013-2014 - by Giovanni Rosin - John,,,https://youtu.be/7v4Ok9UQanI,,,"2014",./0.png
13.1970315406815,45.8678287933379,"2014",Presepe di Corgnolo 2014 - by Giovanni Rosin - John,,,https://youtu.be/by1G_6ok5_w,,,"2014",./0.png
12.2909001878156,45.8831085346677,"2014",Presepio dei Frati 2013-2014 - Conegliano - by Giovanni Rosin - John,,,https://youtu.be/yabXF4LNqf4,,,"2014",./0.png
12.5642966898405,45.5691702501768,"2013",Vecio Piave - serata tra amici - by Giovanni Rosin - John,,,https://youtu.be/qfcOcGibJeU,,,"2013",./0.png
9.66282127339313,45.7039478687561,"2013",Fotoreport - Bergamo- St. Moritz- Lago di Como -Milano -by Giovanni Rosin - John,,,https://youtu.be/UQVJTRKhOjE,,,"2013",./0.png
11.8722578945301,45.4068673524312,"2013",Padova - foto gallery - 10.04.2013 - by Giovanni Rosin,,,https://youtu.be/5qhv39wgV1w,,,"2013",./0.png
11.8801072518405,45.4012978941879,"2013",Padova - 10.04.2013 - by Giovanni Rosin,,,https://youtu.be/EDIdPhMS3uY,,,"2013",./0.png
9.1895424614729,45.4642487451014,"2013",Milano - by Giovanni Rosin - John,,,https://youtu.be/f9Oi0_1Q0MU,,,"2013",./0.png
9.30488820299109,46.1410768593519,"2013",Gravedona - by Giovanni Rosin - John,,,https://youtu.be/BS1VlHt-NVk,,,"2013",./0.png
9.08068536382354,45.813278128032,"2013",Como - by Giovanni Rosin - John,,,https://youtu.be/BiSjFY2_hhI,,,"2013",./0.png
9.38909796213558,45.8552328285375,"2013",Lecco - by Giovanni Rosin - John,,,https://youtu.be/pigBNjzca3A,,,"2013",./0.png
9.23099372329078,45.9861921239274,"2013",Villa Carlotta - by Giovanni Rosin - John,,,https://youtu.be/xOK7RHmeUc0,,,"2013",./0.png
9.66228649507468,45.7035598725594,"2013",Bergamo Alta - by Giovanni Rosin - John,,,https://youtu.be/D9rGDlpjSBM,,,"2013",./0.png
9.26049566053056,45.985634749722,"2013",Bellagio - Lago di Como - by Giovanni Rosin - John,,,https://youtu.be/vGhDJnEfpic,,,"2013",./0.png
9.40018569938984,46.3214515948045,"2013",St. Moritz,,,https://youtu.be/mMu6IO4n08c,,,"2013",./0.png
9.83742639448987,46.4987099761668,"2013",St. Moritz,,,https://youtu.be/mMu6IO4n08c,,,"2013",./0.png
9.84343967957924,46.4969920284594,"2013",Trenino del Bernina - by Giovanni Rosin - John,,,https://youtu.be/4DJimUJA3Ug,,,"2013",./0.png
10.1670503803231,46.2157897320002,"2013",Trenino del Bernina - by Giovanni Rosin - John,,,https://youtu.be/4DJimUJA3Ug,,,"2013",./0.png
13.1791075541034,46.1590399671788,"2013",37° Presepio di Ara - by Giovanni Rosin - John,,,https://youtu.be/h8Ik810vrUI,,,"2013",./0.png
13.1359747117889,46.2778406399436,"2013",Gemona del Friuli - Santuario di Sant'Antonio - by Giovanni Rosin - John,,,https://youtu.be/RXD4Jw1gHQA,,,"2013",./0.png
11.49680786344,45.4103099208424,"2012",2012 PRESEPE VIVENTE NELLE ANTICHE GROTTE - Pozzolo di Villaga  - by Giovanni Rosin - John,,,https://youtu.be/wFmEqKCsKHw,,,"2012",./0.png
12.0720926680348,45.7843698248413,"2012",2012 Presepio di Caonada - by Giovanni Rosin - John,,,https://youtu.be/XmUpu7_XQW4,,,"2012",./0.png
12.0944166918169,45.7767283111218,"2012",2012 - Presepio di Venegazzù - by Giovanni Rosin - John,,,NULLhttps://youtu.be/PTJ_smfpfao,,,"2012",./0.png
12.1183807024416,45.7762973051781,"2012",2012 - Presepe Parrocchia di Volpago - by Giovanni Rosin - John,,,https://youtu.be/WZ77WFj_eEA,,,"2012",./0.png
12.1688637756567,45.7941356794988,"2012",2012 Il Gesù Bambino di Giavera del Montello - by Giovanni Rosin - John,,,https://youtu.be/CVFlXKjcAe0,,,"2012",./0.png
12.1890308602254,45.8047241251731,"2012",2012 Bavaria di Nervesa - Presepio Western - by Giovanni Rosin - John,,,https://youtu.be/35m3oSS4ECc,,,"2012",./0.png
11.5466058237985,45.547333783309,"2012","Vicenza, novembre 2012 - by Giovanni Rosin - John",,,https://youtu.be/2F_YX0qsCng,,,"2012",./0.png
12.4909446920744,41.891078968812,"2012","Roma, ottobre 2012 - by Giovanni Rosin - John",,,https://youtu.be/zM4h8Kiivqo,,,"2012",./0.png
12.6597171017779,45.9560164233202,"2012",Pordenone 2012 - by Giovanni Rosin - John,,,https://youtu.be/i6EdHAi6z64,,,"2012",./0.png
15.1059088836894,37.5162470765757,"2005",Catania 2005 - by Giovanni Rosin - John,,,https://youtu.be/YaBOOoNBM94,,,"2005",./0.png
13.37034405563,45.7692834107658,"2008",Visita alla Basilica di Aquileia - 2008 - by Giovanni Rosin - John,,,https://youtu.be/7OmMNDjTdVY,,,"2008",./0.png
8.30731106085687,47.0514530815443,"2007",Lucerna 2007 - by Giovanni Rosin - John,,,https://youtu.be/L7qwTE0lZJ4,,,"2007",./0.png
8.61540063102075,47.6779888078562,"2007",Cascate del Reno - Sciaffusa 2007 - by Giovanni Rosin - John,,,https://youtu.be/Wnm8eaXV4Gk,,,"2007",./0.png
